CO_UNIDADE,CO_CNES,NU_CNPJ_MANTENEDORA,TP_PFPJ,NIVEL_DEP,NO_RAZAO_SOCIAL,NO_FANTASIA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_CPF,NU_CNPJ,CO_ATIVIDADE,CO_CLIENTELA,TP_UNIDADE,CO_ESTADO_GESTOR,CO_MUNICIPIO_GESTOR,TP_ESTAB_SEMPRE_ABERTO,CO_TIPO_UNIDADE,NO_FANTASIA_ABREV,TP_GESTAO,competencia,LATITUDE,LONGITUDE,ano,mes
3550306557961,6557961,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX HSPE IAMSPE SAO PAULO,RUA PEDRO DE TOLEDO,1800,"",VILA CLEMENTINO,4039004,"","",2,3,43,35,355030,N,"","",E,2021-12-01,-23.5972227,-46.6544103,2021,12
3550306503829,6503829,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX HCFMUSP SAO PAULO,AV DR ENEAS DE CARVALHO AGUIAR,255,PRED DOS AMBULAT,CERQUEIRA CESAR,5403000,"","",4,2,43,35,355030,N,"","",E,2021-12-01,-23.5567768,-46.6703302,2021,12
3550300147559,147559,"",3,1,RAIA DROGASIL S A,DROGASIL 756 SP ALTO SANTANA 1,PEDRO DOLL,161,171 179,SANTANA,2404000,"",61585865126171,4,3,43,35,355030,S,"","",M,2021-12-01,-23.4917328,-46.6276809,2021,12
3550300147559,147559,"",3,1,RAIA DROGASIL S A,DROGASIL 756 SP ALTO SANTANA 1,PEDRO DOLL,161,171 179,SANTANA,2404000,"",61585865126171,4,3,43,35,355030,S,"","",M,2021-12-01,-23.4917328,-46.6276809,2021,12
3550309756957,9756957,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA CLEMENTINO 4,RUA NAPOLEAO DE BARROS,1248,1262 ESQ ALTINO ARAN,VILA CLEMENTINO,4024003,"",61585865218106,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6024581,-46.6448517,2021,12
3550309758585,9758585,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE PRACA CIVICA,PRACA CIVICA,10,20,LAPA,5050060,"",61549259007274,4,1,43,35,355030,N,"","",M,2021-12-01,-23.528085,-46.70328610000001,2021,12
3550309873139,9873139,"",3,1,RAIA DROGASIL S A,DROGASIL 1182 PINHEIROS 4,RUA OSCAR FREIRE,1689,"",PINHEIROS,5409011,"",61585865199802,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5576687,-46.6742687,2021,12
3550309822585,9822585,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO CAMPO LIMPO IV,AV ANACE,17,"",JARDIM UMARIZAL,5755090,"",61412110095199,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6171818,-46.7569741,2021,12
3550309822585,9822585,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO CAMPO LIMPO IV,AV ANACE,17,"",JARDIM UMARIZAL,5755090,"",61412110095199,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6171818,-46.7569741,2021,12
3550309822631,9822631,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILA CARMOSINA II,HARRY DANNEMBERG,309,"",VILA CARMOSINA,8270020,"",61412110029137,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5532291,-46.4632288,2021,12
3550309799478,9799478,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILA SAO JOSE,AV SENADOR TEOTONIO VILELA,5200,ANEXO ESQ ARA 1455,VILA SAO JOSE CIDAD,4833000,"",61412110039523,4,3,43,35,355030,N,"","",M,2021-12-01,-23.7445144,-46.70729439999999,2021,12
3550309799478,9799478,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILA SAO JOSE,AV SENADOR TEOTONIO VILELA,5200,ANEXO ESQ ARA 1455,VILA SAO JOSE CIDAD,4833000,"",61412110039523,4,3,43,35,355030,N,"","",M,2021-12-01,-23.738913,-46.7011976,2021,12
3550309758372,9758372,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP MOEMA F,IRAE,533,"",INDIANOPOLIS,4075000,"",61585865217800,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6040008,-46.6610231,2021,12
3550309758372,9758372,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP MOEMA F,IRAE,533,"",INDIANOPOLIS,4075000,"",61585865217800,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6040008,-46.6610231,2021,12
3550309822607,9822607,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO,AV JANDIRA,480,"",INDIANOPOLIS,4080003,"",61412110094974,4,3,43,35,355030,N,"","",M,2021-12-01,-23.608643,-46.6605857,2021,12
3550309822607,9822607,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO,AV JANDIRA,480,"",INDIANOPOLIS,4080003,"",61412110094974,4,3,43,35,355030,N,"","",M,2021-12-01,-23.608643,-46.6605857,2021,12
3550300229083,229083,"",3,1,FARMACIA ABDS EIRELI,DIVINA FORMULA,RUA SILVA BUENO,2033,2031,IPIRANGA,4208052,"",13041230000140,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5964567,-46.60065729999999,2021,12
3550303553868,3553868,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL CAMPO LIMPO,RUA BATISTA CRESPO,65,"",CAMPO LIMPO,5786040,"",33781055002693,4,1,43,35,355030,"","","",M,2021-12-01,-23.6316283,-46.77095749999999,2021,12
3550303553957,3553957,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL FREGUESIA DO O,RUA JAVORAU,70,"",FREGUESIA DO O,2732000,"",33781055002774,4,1,43,35,355030,"","","",M,2021-12-01,-23.5006166,-46.6954182,2021,12
3550303553876,3553876,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL PENHA,LARGO DO ROSARIO,121,"",PENHA,3634020,"",33781055004394,4,1,43,35,355030,"","","",M,2021-12-01,-23.5249709,-46.5489786,2021,12
3550309873147,9873147,"",3,1,RAIA DROGASIL S A,DROGASIL 183 SHOP ELDORADO,AV REBOUCAS,3970,113 114 115 127 128,CERQUEIRA CESAR,5402600,"",61585865023607,4,1,43,35,355030,N,"","",M,2021-12-01,-23.571601,-46.69621069999999,2021,12
3550303644006,3644006,"",3,1,FARMACIA POPULAR DO BRASIL FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL V MARIA,AV GUILHERME COTCHING,1061,"",VILA MARIA,2113013,"",33781055003665,4,3,43,35,355030,"","","",M,2021-12-01,-23.5195915,-46.5909527,2021,12
3550300541362,541362,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 277,NOSSA SENHORA DO BOM PARTO,195,"",TATUAPE,3322080,"",6626253027785,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5491095,-46.56803679999999,2021,12
3550300541362,541362,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 277,NOSSA SENHORA DO BOM PARTO,195,"",TATUAPE,3322080,"",6626253027785,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5491095,-46.56803679999999,2021,12
3550300415235,415235,"",3,1,RAIA DROGASIL S A,RAIA SP SAUDE B,IBITURUNA,400,"",PARQUE IMPERIAL,4302052,"",61585865181350,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6230611,-46.63637019999999,2021,12
3550300415235,415235,"",3,1,RAIA DROGASIL S A,RAIA SP SAUDE B,IBITURUNA,400,"",PARQUE IMPERIAL,4302052,"",61585865181350,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6230611,-46.63637019999999,2021,12
3550300421480,421480,"",3,1,RAIA DROGASIL S A,RAIA SP POMPEIA B,POMPEIA,918,"",VILA POMPEIA,5022000,"",61585865181865,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5323558,-46.6867479,2021,12
3550300421480,421480,"",3,1,RAIA DROGASIL S A,RAIA SP POMPEIA B,POMPEIA,918,"",VILA POMPEIA,5022000,"",61585865181865,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5323558,-46.6867479,2021,12
3550300489832,489832,"",3,1,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS S A,EXTRAFARMA CORIOLANO,RUA CORIOLANO,1094,1098 1104 E 1108,VILA ROMANA,5047001,"",4899316049630,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5259287,-46.6961339,2021,12
3550300498785,498785,"",3,1,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS S A,EXTRAFARMA ORATORIO MOOCA,RUA ORATORIO,1274,"",MOOCA,3195100,"",4899316050565,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5635138,-46.5911161,2021,12
3550303554538,3554538,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX SES SP AME MARIA ZELIA SAO PAULO,RUA JEQUITINHONHA,360,"",BELENZINHO,3021040,"","",4,3,43,35,355030,N,"","",E,2021-12-01,-23.531084,-46.5995908,2021,12
3550309601406,9601406,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 271 PAMPLONA II,RUA PAMPLONA,1613,"",JARDIM PAULISTA,1405002,"",61412110040700,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5705181,-46.6600381,2021,12
3550300415022,415022,"",3,1,RAIA DROGASIL S A,DROGASIL SP PERDIZES 1,SUMARE,1152,"",PERDIZES,5016090,"",61585865013806,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5392225,-46.6753975,2021,12
3550300415022,415022,"",3,1,RAIA DROGASIL S A,DROGASIL SP PERDIZES 1,SUMARE,1152,"",PERDIZES,5016090,"",61585865013806,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5392225,-46.6753975,2021,12
3550300425214,425214,"",3,1,RAIA DROGASIL S A,RAIA VILA REGENTE FEIJO,EMILIA MARENGO,428,"",VILA REGENTE FEIJO,3336000,"",61585865069356,4,3,43,35,355030,S,"","",M,2021-12-01,-23.553332,-46.5632537,2021,12
3550300034819,34819,"",3,1,DROGARIA COLONIA PAULISTA LTDA,DROGARIA COLONIA PAULISTA,CARLOS RASQUINHO,317,"",COLONIA ZONA SUL,4892140,"",22645090000100,4,3,43,35,355030,N,"","",M,2021-12-01,-23.8473986,-46.6982084,2021,12
3550300034819,34819,"",3,1,DROGARIA COLONIA PAULISTA LTDA,DROGARIA COLONIA PAULISTA,CARLOS RASQUINHO,317,"",COLONIA ZONA SUL,4892140,"",22645090000100,4,3,43,35,355030,N,"","",M,2021-12-01,-23.8473986,-46.6982084,2021,12
3550309822623,9822623,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2120 PORTAL III,AVENIDA DOUTOR GUILHERME DUMONT VILARES,1450,LOJA 02,JARDIM LONDRINA,5640003,"",61412110101695,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6186609,-46.7411247,2021,12
3550309822623,9822623,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2120 PORTAL III,AVENIDA DOUTOR GUILHERME DUMONT VILARES,1450,LOJA 02,JARDIM LONDRINA,5640003,"",61412110101695,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6186609,-46.7411247,2021,12
3550303555771,3555771,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL V PRUDENTE,AV ZELINA,1011,"",VILA ZELINA,3143003,"",33781055003908,4,1,43,35,355030,"","","",M,2021-12-01,-23.589966,-46.5741232,2021,12
3550300393258,393258,"",3,1,RAIA DROGASIL S A,DROGASIL PEROLA BYINGTON,BRIGADEIRO LUIS ANTONIO,767,"",BELA VISTA,1317001,"",61585865164693,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5568871,-46.6399198,2021,12
3550300308692,308692,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2125 VILA MASCOTE II,AVENIDA MASCOTE,84,"",VILA MASCOTE,4363000,"",61412110099429,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6476056,-46.66353700000001,2021,12
3550300400149,400149,"",3,1,RAIA DROGASIL S A,RAIA SP VL CLEMENTINO C,DOUTOR ALTINO ARANTES,340,PISO TERREO,VILA CLEMENTINO,4042002,"",61585865137378,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6025073,-46.6401223,2021,12
3550300399914,399914,"",3,1,RAIA DROGASIL S A,RAIA SP VL ROMANA A,CORIOLANO,1114,"",VILA ROMANA,5047001,"",61585865088067,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5259143,-46.6963532,2021,12
3550309758089,9758089,"",3,1,RAIA DROGASIL S A,DROGASIL SP GUAIANASES 1,RUA OTELO AUGUSTO RIBEIRO,164,"",GUAIANASES,8412000,"",61585865217053,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5452514,-46.4098164,2021,12
3550309823417,9823417,"",3,1,AROMATICI COMERCIO DE PRODUTOS MANIPULADOS LTDA,FARMACIA AROMATICI,AV PROFESSOR LINEU PRESTES,2242,CIETEC SALA 102,BUTANTA,5508000,"",30699157000118,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5667981,-46.72765520000001,2021,12
3550309799249,9799249,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO LAUZANE PAULISTA II,AVENIDA DO GUACA,216,"",LAUZANE PAULISTA,2435001,"",61412110098376,1,2,43,35,355030,N,"","",M,2021-12-01,-23.4824869,-46.64091029999999,2021,12
3550309799257,9799257,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2044 MOEMA IV,AVENIDA LAVANDISCA,116,"",INDIANOPLOIS,4515010,"",61412110095270,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5998431,-46.6683273,2021,12
3550309756973,9756973,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP CAMPO BELO C,DEMOSTENES,775,"",CAMPO BELO,4614013,"",61585865218025,4,1,43,35,355030,N,"","",M,2021-12-01,-23.617317,-46.6723259,2021,12
3550309756973,9756973,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP CAMPO BELO C,DEMOSTENES,775,"",CAMPO BELO,4614013,"",61585865218025,4,1,43,35,355030,N,"","",M,2021-12-01,-23.617317,-46.6723259,2021,12
3550309799206,9799206,"",3,1,DROGARIA SAO PAULO,DROGARIA SAO PAULO CITY LAPA,RUA PIO XI,1377,"",ALTO DA LAPA,5060001,"",61412110031034,4,1,43,35,355030,S,"","",M,2021-12-01,-23.5355614,-46.7141034,2021,12
3550309799273,9799273,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO PAULISTA,AVENIDA PAULISTA,2073,LOJA 107,BELA VISTA,1311300,"",61412110003170,4,1,43,35,355030,S,"","",M,2021-12-01,-23.558565,-46.6600189,2021,12
3550309758542,9758542,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE PORTAL DO MORUMBI,RUA DOUTOR LUIZ MIGLIANO,977,ESPACO COMERCIAL 9,JARDIM CABORE,5711001,"",61549259005905,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6131415,-46.7424658,2021,12
3550300541273,541273,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 217,RUA DR JOAO RIBEIRO,262,"",PENHA,3634000,"",6626253021744,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5247058,-46.5476915,2021,12
3550300541273,541273,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 217,RUA DR JOAO RIBEIRO,262,"",PENHA,3634000,"",6626253021744,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5247058,-46.5476915,2021,12
3550300378259,378259,"",3,1,RAIA DROGASIL S A,DROGASIL VILA MATILDE 1,DONA MATILDE,391,"",VILA MATILDE,3512000,"",61585865119558,4,3,43,35,355030,N,"","",M,2021-12-01,-23.536072,-46.5258253,2021,12
3550300378259,378259,"",3,1,RAIA DROGASIL S A,DROGASIL VILA MATILDE 1,DONA MATILDE,391,"",VILA MATILDE,3512000,"",61585865119558,4,3,43,35,355030,N,"","",M,2021-12-01,-23.536072,-46.5258253,2021,12
3550309797378,9797378,"",3,1,RAIA DROGASIL S A,DROGA RAIA BERRINI A,GENERAL GENTIL FALCAO,180,"",CIDADE MONCOES,4571150,"",61585865183809,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6047162,-46.694418,2021,12
3550309797378,9797378,"",3,1,RAIA DROGASIL S A,DROGA RAIA BERRINI A,GENERAL GENTIL FALCAO,180,"",CIDADE MONCOES,4571150,"",61585865183809,4,1,43,35,355030,N,"","",M,2021-12-01,-23.6047162,-46.694418,2021,12
3550300690562,690562,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO,R CLAUDIO,338,354,AGUA BRANCA,5043000,"",61412110105500,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5258626,-46.69108749999999,2021,12
3550300876267,876267,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO,AV GUILHERME COTCHING,1360,"",VILA MARIA,2113012,"",61412110038802,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5175303,-46.58878110000001,2021,12
3550300795305,795305,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA MARIANA 1,RUA DOMINGOS DE MORAIS,173,"",VILA MARIANA,4009000,"",61585865003410,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5788131,-46.6408464,2021,12
3550300819379,819379,"",3,1,TECNOLOGIA E EMPREENDEDORISMO DA SAUDE LTDA,TECNOLOGIA E EMPREENDEDORISMO DA SAUDE,RUA JOAQUIM FLORIANO,466,SALA 307,ITAIM BIBI,4534002,"",41397813000144,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5843951,-46.6750788,2021,12
3550300519103,519103,"",3,1,RAIA DROGASIL S A,DROGASIL REAL PARQUE,AVENIDA MORUMBI,6725,6729,MORUMBI,5650002,"",61585865014373,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6172471,-46.7054961,2021,12
3550300541249,541249,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A 216,FARMACIAS PAGUE MENOS 216,PRACA PADRE DAMIAO,116,"",VILA PRUDENTE,3126050,"",6626253021663,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5818418,-46.5852562,2021,12
3550300541249,541249,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A 216,FARMACIAS PAGUE MENOS 216,PRACA PADRE DAMIAO,116,"",VILA PRUDENTE,3126050,"",6626253021663,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5818418,-46.5852562,2021,12
3550300541400,541400,"",3,1,EMPREENDIMENTOS PAGUE MENOS,FARMACIAS PAGUE MENOS 418,R GREGORIO RAMALHO,114,"",ITAQUERA,8210430,"",6626253041850,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5366461,-46.4546662,2021,12
3550300541400,541400,"",3,1,EMPREENDIMENTOS PAGUE MENOS,FARMACIAS PAGUE MENOS 418,R GREGORIO RAMALHO,114,"",ITAQUERA,8210430,"",6626253041850,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5366461,-46.4546662,2021,12
3550300541486,541486,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 729,RUA JOAQUIM TAVORA,1086,"",VILA MARIANA,4015012,"",6626253072900,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5865905,-46.6430608,2021,12
3550300876305,876305,"",3,1,RAIA DROGASIL S A,DROGASIL SP JABAQUARA 1,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,1750,"",JABAQUARA,4308001,"",61585865101934,1,3,43,35,355030,S,"","",M,2021-12-01,-23.6431994,-46.6415915,2021,12
3550300908452,908452,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILA EMA,AV VILA EMA,3680,TERREO,VILA EMA,3282000,"",61412110105178,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5880841,-46.5437404,2021,12
3550300884634,884634,"",3,1,RAIA DROGASIL S A,DROGASIL SP CURSINO 1,AVENIDA DO CURSINO,1537,"",SAUDE,4133100,"",61585865137025,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6160901,-46.6174302,2021,12
3550300803782,803782,"",3,1,RAIA DROGASIL S A,DROGASIL SP REPUBLICA 1,RUA BAR DE ITAPETININGA,40,"",CENTRO,1042000,"",61585865000828,4,3,43,35,355030,S,"","",M,2021-12-01,-23.5449078,-46.6397243,2021,12
3550303554473,3554473,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX CS I DR VICTOR A H MELLO PINHEIROS SAO PAULO,RUA FERREIRA DE ARAUJO,789,"",PINHEIROS,5428002,"","",4,3,43,35,355030,"","","",E,2021-12-01,-23.5647033,-46.6976573,2021,12
3550300772224,772224,"",3,1,RAIA DROGASIL S A,RAIA SP JD PRUDENCIA A,RUA DOUTOR GENTIL LEITE MARTINS,128,"",VILA NOVA CALEDONIA,4648000,"",61585865061886,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6456903,-46.67293,2021,12
3550309663835,9663835,"",3,1,CIP FARMACEUTICA LTDA,CIP FARMACEUTICA,CARDEAL ARCOVERDE,745,CONJ 703,PINHEIROS,5407001,"",26509586000108,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5567626,-46.6798501,2021,12
3550309663835,9663835,"",3,1,CIP FARMACEUTICA LTDA,CIP FARMACEUTICA,CARDEAL ARCOVERDE,745,CONJ 703,PINHEIROS,5407001,"",26509586000108,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5567626,-46.6798501,2021,12
3550309710744,9710744,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILLA LOBOS II,AVENIDA QUEIROZ FILHO,917,LOJA 03,VILA HAMBURGUESA,5319000,"",61412110093579,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5398625,-46.72765949999999,2021,12
3550309602291,9602291,"",3,1,RAIA DROGASIL S A,RAIA HIGIENOPOLIS C,MARANHAO,812,"",HIGIENOPOLIS,1240000,"",61585865174303,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5426036,-46.6598078,2021,12
3550309602291,9602291,"",3,1,RAIA DROGASIL S A,RAIA HIGIENOPOLIS C,MARANHAO,812,"",HIGIENOPOLIS,1240000,"",61585865174303,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5426036,-46.6598078,2021,12
3550309610324,9610324,"",3,1,RAIA DROGASIL S A,DROGASIL 3006 PINHEIROS 5,TEODORO SAMPAIO,612,"",PINHEIROS,5406000,"",61585865217568,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5568371,-46.6765511,2021,12
3550309610324,9610324,"",3,1,RAIA DROGASIL S A,DROGASIL 3006 PINHEIROS 5,TEODORO SAMPAIO,612,"",PINHEIROS,5406000,"",61585865217568,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5568371,-46.6765511,2021,12
3550309610286,9610286,"",3,1,RAIA DROGASIL S A,DROGASIL 3010 TATUAPE 8,EMILIA MARENGO,537,541,VILA REGENTE FEIJO,3336000,"",61585865217134,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5530623,-46.56198999999999,2021,12
3550309610286,9610286,"",3,1,RAIA DROGASIL S A,DROGASIL 3010 TATUAPE 8,EMILIA MARENGO,537,541,VILA REGENTE FEIJO,3336000,"",61585865217134,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5530623,-46.56198999999999,2021,12
3550309610332,9610332,"",3,1,RAIA DROGASIL S A,DROGA RAIA 2985 SP GRANJA JULIETA C,PROFESSOR MANOELITO DE ORNELLAS,56,ESQUINA COM A RUA,CHACARA SANTO ANTONI,4719040,"",61585865217487,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6314531,-46.71047919999999,2021,12
3550309610332,9610332,"",3,1,RAIA DROGASIL S A,DROGA RAIA 2985 SP GRANJA JULIETA C,PROFESSOR MANOELITO DE ORNELLAS,56,ESQUINA COM A RUA,CHACARA SANTO ANTONI,4719040,"",61585865217487,4,3,43,35,355030,S,"","",M,2021-12-01,-23.6314531,-46.71047919999999,2021,12
3550300217336,217336,"",3,1,RAIA DROGASIL S A,DROGASIL 511 SP VILA CLEMENTINO 2,LEANDRO DUPRE,1037,"",VILA CLEMENTINO,4025014,"",61585865079823,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6041939,-46.6469065,2021,12
3550300217336,217336,"",3,1,RAIA DROGASIL S A,DROGASIL 511 SP VILA CLEMENTINO 2,LEANDRO DUPRE,1037,"",VILA CLEMENTINO,4025014,"",61585865079823,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6041939,-46.6469065,2021,12
3550309720103,9720103,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUEMENOS 348,RUA CLODOMIRO AMAZONAS,1102,"",VILA OLIMPIA,4537002,"",6626253034803,4,3,43,35,355030,N,"","",M,2021-12-01,-23.5939477,-46.6772826,2021,12
3550309746560,9746560,"",3,1,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS S A,EXTRAFARMA CARLOS WEBER,RUA CARLOS WEBER,600,602 E 606,VILA LEOPOLDINA,5303000,"",4899316048668,4,1,43,35,355030,N,"","",M,2021-12-01,-23.5264511,-46.7319876,2021,12
3550309720030,9720030,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 218,AVENIDA VIEIRA DE MORAIS,777,"",CAMPO BELO,4617012,"",6626253021825,4,3,43,35,355030,N,"","",M,2021-12-01,-23.620212,-46.67384699999999,2021,12
3550309720030,9720030,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 218,AVENIDA VIEIRA DE MORAIS,777,"",CAMPO BELO,4617012,"",6626253021825,4,3,43,35,355030,N,"","",M,2021-12-01,-23.620212,-46.67384699999999,2021,12
3550309720030,9720030,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS 218,AVENIDA VIEIRA DE MORAIS,777,"",CAMPO BELO,4617012,"",6626253021825,4,3,43,35,355030,N,"","",M,2021-12-01,-23.620212,-46.67384699999999,2021,12
3550309721541,9721541,"",3,1,DROGARIA SERVFARMA COMERCIO DE MEDICAMENTOS LTDA,DROGARIA SERVFARMA,RUA CAIO GRACO,192,"",VILA ROMANA,5044000,"",14211104000150,4,2,43,35,355030,N,"","",M,2021-12-01,-23.5245028,-46.6944156,2021,12
3550309758062,9758062,"",3,1,RAIA DROGASIL S A,DROGASIL SP MOEMA 6,GAIVOTA,460,ESQUINA COM A RUA,MOEMA,4522031,"",61585865217991,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6004968,-46.66515889999999,2021,12
3550309758062,9758062,"",3,1,RAIA DROGASIL S A,DROGASIL SP MOEMA 6,GAIVOTA,460,ESQUINA COM A RUA,MOEMA,4522031,"",61585865217991,4,3,43,35,355030,N,"","",M,2021-12-01,-23.6004968,-46.66515889999999,2021,12
3550309758593,9758593,"",3,1,RAIA DROGASIL S A,DROGA RAIA SP MOOCA E,RUA CAPITAO PACHECO CHAVES,313,LOJA 1012 3 1203,VILA PRUDENTE,3126000,"",61585865216596,4,1,43,35,355030,N,"","",M,2021-12-01,-23.581351,-46.5937877,2021,12
